Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bgID	n_ovlp	tot_genes	n_bg_ovlp	tot_bg_genes	enrichment
cLEC	GO:0070062	extracellular exosome	2/33	72/14353	0.011851011654419956	0.11851011654419956	0.08420455649193127	Fn1/Ahnak	2	Ace/Actg1/Adam15/Aldoa/Apoe/Aqp1/Anxa2/Car4/Cd63/Cd81/Cd86/Cd9/Egf/Fn1/Hspa8/Hspd1/Hspa4/Icam1/Ide/Itga2b/Itga4/Cd47/Lamp2/Anpep/Anxa1/Muc1/Pdcd6ip/Pkd1/Plaa/Serpine1/Prom1/Rab4a/Rab5b/Rbmx/Scnn1a/Scnn1b/Sord/Pmel/Slc12a3/Slc2a4/Tfrc/Tsg101/Ybx1/Podxl/Naglu/Nsun2/Sdcbp/Hnrnpa2b1/Rab11a/Asah2/Cd274/Gprc5b/Cubn/Ahnak/Gprc5c/Ist1/Rap2b/Abcb6/Aoc1/Tmem98/Qsox1/Sri/Acy1/Clic1/Snx18/Xpnpep2/Dicer1/Bag6/Gprc5a/Ago2/Vasn/Gars	2	33	72	14353	12.08164983164983
cLEC	GO:0031901	early endosome membrane	2/33	80/14353	0.014485152032117221	0.12888548420800902	0.09157652825305908	Snx6/Ifitm2	2	Atp7a/Atp9a/Clcn3/Cln3/Egfr/Ehd1/Epha4/H2-D1/H2-K1/H2-M2/H2-Q10/H2-Q2/H2-Q7/H2-T22/Mr1/Kcnh1/Llgl1/Nsg1/Pikfyve/Pld3/Rac1/Slc1a1/Sphk1/Washc2/Neu3/Bok/Ldlrad4/Vti1b/Snx3/Gripap1/Snx12/Snx1/Litaf/Cd274/Pmepa1/Ifitm3/Ubxn6/Pi4k2b/Mon2/Cmtm6/Washc3/Washc1/Snx4/Snx5/Tmem30a/Dop1b/Snx20/Snx6/Abcb6/Atp11b/Clip3/Vps16/Ifitm2/Sorcs2/Pi4k2a/Osbpl6/Slc15a4/Snx21/Wdr91/Rcc2/H2-Q6/Wdr81/Pla2g4b/Slc39a14/Rab21/Zfyve16/Washc5/Atp13a3/Zfyve9/Tmem184a/Snx8/Vps33b/Dnajc13/Slc9a6/H2-M5/Tpcn1/Dagla/Ephb1/Rab5a/Washc4	2	33	80	14353	10.87348484848485
cLEC	GO:0031594	neuromuscular junction	2/33	88/14353	0.017348211883649496	0.12888548420800902	0.09157652825305908	Itgb1/Lamc1	2	Ache/Chrnb1/Akap1/Ank3/Apbb1/App/Cd2ap/Cdk5/Cdk5r1/Col4a5/Crk/Crkl/Dnajc5/Cxadr/Des/Dlg1/Dlg4/Efna2/Epha4/Epha7/Erbb2/F2r/Itga3/Itga7/Itgb1/Kcnc3/Lama2/Lama4/Lama5/Lamb2/Myh9/Nefm/Ngfr/Nrxn1/P2rx7/Prkaca/Prkce/Prkcq/Prkar1a/Cyth1/Psen1/Psen2/Ptn/Rapsn/Snta1/Serpine2/Spock1/Syngr2/Syngr3/Syp/Thbs4/Tuba1a/Unc13b/Utrn/Vamp1/Dlg2/Pclo/Postn/Dlg3/Pdzrn3/Stx1b/Trip4/Cib2/Erbin/Slc5a7/Sv2a/Dock7/Sync/Ascc1/Myh10/Stxbp5/Dnaja3/Pls3/Camk2d/Napa/Kcnn3/Fchsd2/Hdac4/Nrg1/Lamc1/Lrp4/Dlgap4/Dok7/Dlgap3/Ppp1r9a/Fchsd1/Unc13a/Colq	2	33	88	14353	9.884986225895318
cLEC	GO:0065010	extracellular membrane-bounded organelle	2/33	89/14353	0.017721754078601243	0.12888548420800902	0.09157652825305908	Fn1/Ahnak	2	Ace/Actg1/Adam15/Alpl/Aldoa/Apoe/Aqp1/Arc/Anxa2/Car4/Cd63/Cd81/Cd86/Cd9/Defb1/Egf/Fn1/Gbp2/Has2/Hspa8/Hspd1/Hspa4/Icam1/Ide/Itga2b/Itga4/Cd47/Lamp2/Anpep/Anxa1/Muc1/Slc11a2/Pdcd6ip/Pkd1/Plaa/Serpine1/Prom1/Rab4a/Rab5b/Rbmx/Scnn1a/Scnn1b/Sord/Pmel/Slc12a3/Slc2a4/Syt4/Tfrc/Tsg101/Ybx1/Podxl/Naglu/Nsun2/Sdcbp/Hnrnpa2b1/Rab11a/Asah2/Gbp3/Iigp1/Cd274/Gprc5b/Cubn/Ahnak/Arrdc4/Gprc5c/Ist1/Rap2b/Abcb6/Aoc1/Gbp6/Tmem98/Qsox1/Sri/Acy1/Clic1/Snx18/Peg10/Xpnpep2/Dicer1/Prom2/Arrdc1/Bag6/Gbp7/Gprc5a/Gbp9/Hexdc/Ago2/Vasn/Gars	2	33	89	14353	9.7739189649302
cLEC	GO:0098981	cholinergic synapse	1/33	10/14353	0.022762346987071247	0.13627068048020163	0.09682390455172223	Ano6	1	Chrnb2/Kcnb1/Pld1/Ano6/Chrnb4/Dlgap4/Slc10a4/Dlgap3/Chrm2/Chrna10	1	33	10	14353	43.4939393939394
cLEC	GO:0098798	mitochondrial protein-containing complex	3/33	273/14353	0.024388479524972015	0.13627068048020163	0.09682390455172223	Mrps26/Atp5c1/Cox8a	3	Slc25a4/Slc25a5/Atp5a1/Atp5b/Atp5c1/Atp5g1/Atp5j/Atp5k/Bax/Phb2/Bckdha/Bckdhb/Bckdk/Cox4i1/Cox5a/Cox5b/Cox6a1/Cox6a2/Cox6c/Cox7a1/Cox7a2/Cox7c/Cox8a/Cox8b/Dbt/Dld/Fxn/Timm10b/Mrps33/Hsd17b10/Idh3g/Grpel1/Grpel2/Mtx1/Ndufa2/Ndufa4/Ndufs4/Ndufv1/Nfs1/Mrpl40/Mrpl49/Pdha1/Pdk2/Phb/Polg/Mrpl23/Cox7a2l/Suclg2/Timm17a/Timm17b/Uqcrq/Uqcrc1/Vdac1/Mrps12/Mrpl39/Mrpl15/Mrpl17/Mrpl2/Pdhx/Atp5l/Mrpl50/Atp5o/Tomm70a/Timm13/Timm9/Timm8a1/Timm10/Mrps7/Polg2/Mrpl48/Trmt10c/Tomm40/Mtx2/Timm23/Ndufa1/Mrpl37/Mrpl12/Mrpl19/Timm22/Suclg1/Mrps31/Atp5j2/Mrps30/Mrpl38/Mrps22/Mrps23/Mrps10/Mrps25/Mrps14/Mrps24/Dap3/Atp5d/Ndufb5/Mrpl54/Sdhc/Chchd3/Aurkaip1/Ndufa3/Chchd6/Ndufa9/Tomm6/Chchd1/Mrps36/Prorp/Cox7b/Dnajc15/Uqcr10/Mrpl4/Tomm7/Ndufb9/Mrpl35/Mrps28/Mrps16/Mrps17/Mrps21/Dmac2/Ndufc1/Iscu/Mrps15/Ndufa12/Ndufa7/Mrpl11/Cyc1/Mrpl20/Pam16/Atp5md/Mrpl51/Ndufb3/Timm50/Immp1l/Uqcrh/Uqcr11/Uqcrfs1/Mcub/Etfdh/Mrpl33/Ndufb7/Sdhd/Dmac1/Sdha/Mrps18b/Uqcrc2/Mrpl45/Romo1/Timm21/Atp5e/Ndufa6/Ndufa13/Mrpl55/Ndufb8/Mrpl42/Ndufa10/Mrpl46/Mfn1/Uqcrb/Sdhb/Mrpl18/Mrpl24/Dnajc19/Idh3a/Mrpl57/Atp5g2/Tomm20/Mrps11/Apool/Ndufb4/Ndufc2/Ndufb2/Ndufa5/Pdhb/Apoo/Ndufb10/Ndufs3/Ndufa8/Mrpl14/Mrpl53/Tomm5/Micu2/Mrpl13/Mrps18a/Mrpl58/Mrpl28/Samm50/Mrps18c/Mrpl52/Smdt1/Mrpl44/Mrps9/Afg3l2/Timm29/Mterf4/Ndufa11/Agk/Trmt10b/Ptcd3/Atp5mpl/Ndufab1/Atp5h/Pnpt1/Mccc1/Nsun4/Ndufv2/Pmpcb/Mrpl47/Mrpl32/Ndufs7/Malsu1/Immt/Mrps5/Mccc2/Ndufv3/Micu3/Mrpl9/Mrps34/Cox4i2/Immp2l/Mrpl1/Mrpl3/Mrpl16/Mrpl27/Mrpl34/Mrpl36/Mrpl43/Hadha/Mrps26/Gadd45gip1/Chchd10/Ndufb11/Ppif/Nsun3/Uqcc3/Mrpl10/Mrpl41/Mrpl30/Cox6b1/Etfb/Etfa/Afg3l1/Mrps2/Mrps6/Idh3b/Mcu/Micu1/Polrmt/Mrpl22/Mrps27/Tomm22/Micos13/Ndufs8/Ndufs2/Ndufs1/Pdk1/Atp5g3/Ndufb6/Dnajc11/Hadhb/Mrps35/Mpv17l2/Spg7/Foxred1/Dlat/Clpx/Dna2/Supv3l1/Mrpl21/Lyrm4/Mtx3/Ndufs6/Ndufa4l2/AA467197/Micos10/Ndufs5/Tomm40l	3	33	273	14353	4.77955377955378
cLEC	GO:0000153	cytoplasmic ubiquitin ligase complex	1/33	12/14353	0.027254136096040327	0.13627068048020163	0.09682390455172223	Elob	1	Sel1l/Vhl/Rbx1/Elob/Derl1/Atg3/Eloc/Cul2/Syvn1/Fam8a1/Derl2/Neurl2	1	33	12	14353	36.244949494949495
cLEC	GO:0001527	microfibril	1/33	12/14353	0.027254136096040327	0.13627068048020163	0.09682390455172223	Ltbp4	1	Fbn1/Fbn2/Mfap2/Mfap5/Efemp2/Adamtsl5/Mfap1a/Ltbp4/Thsd4/Adamts10/Ltbp1/Mfap1b	1	33	12	14353	36.244949494949495
cLEC	GO:0061702	inflammasome complex	1/33	12/14353	0.027254136096040327	0.13627068048020163	0.09682390455172223	Casp4	1	Casp1/Casp4/Ddx3x/Naip2/Naip5/Naip6/Mefv/Pycard/Gsdmd/Nlrp3/Dhx33/Aim2	1	33	12	14353	36.244949494949495
cLEC	GO:0098985	asymmetric, glutamatergic, excitatory synapse	1/33	12/14353	0.027254136096040327	0.13627068048020163	0.09682390455172223	Itgb1	1	Grn/Elavl2/Itgb1/Sema3a/Sort1/Ywhah/C1ql1/Plxnc1/Chd4/Ogt/Plxna4/Shisa6	1	33	12	14353	36.244949494949495
cLEC	GO:0008250	oligosaccharyltransferase complex	1/33	13/14353	0.02949251650945839	0.13651980845197187	0.09700091653166423	Dad1	1	Dad1/Ddost/Stt3a/Rpn2/Krtcap2/Ostc/Magt1/Ost4/Stt3b/Tmem258/Tusc3/Rpn1/Mlec	1	33	13	14353	33.45687645687646
cLEC	GO:0042405	nuclear inclusion body	1/33	13/14353	0.02949251650945839	0.13651980845197187	0.09700091653166423	Pabpn1	1	Ifi204/Ranbp2/Atxn1/Nbn/Nxf1/Pabpn1/Stub1/Rad18/Slf1/Tpr/Atxn3/Nup153/Nup98	1	33	13	14353	33.45687645687646
cLEC	GO:0031256	leading edge membrane	2/33	125/14353	0.03332324347078498	0.13651980845197187	0.09700091653166423	Itgb1/Sh3bgrl3	2	Macf1/Adam17/Adora2a/Aif1/Akt2/Ank1/Apc/Arf4/Rhoa/Atf4/Atp2b2/Bmx/Cacna1d/Cd44/Cdc37/Cdc42/Diaph1/Dnm2/Eef1a1/Egfr/Epb41l3/Epha2/Eps8/Fgr/Gabra3/Pdpn/Hcn1/Hcn2/Hpca/Insr/Itga5/Itgav/Itgb1/Itgb3/Kcnb1/Kcnc3/Kcnh1/Kcnj11/Arhgef2/Map2/Mapt/Myo1c/Myo6/Ngfr/Nme1/Palm/Pip5k1a/Plcg1/Inpp5k/Twf1/Ptprj/Ptprk/Ptprz1/Rac1/Robo1/Sgce/Slc1a2/Sptbn1/Src/Stx4a/Synj2/Thy1/Tiam1/Tpm1/Apc2/Pacsin1/Sh3yl1/Adgre5/Rps3/Abca7/Hip1r/Mapk8ip3/Dlc1/Mpp2/Gabbr1/Plek/Pdxp/Slc12a5/Gabarapl1/Trpv4/Nradd/Plekho1/Eps8l1/Atp2b1/Wls/Antxr1/Shisa9/Sh3bgrl3/Psd/Psd2/C2cd5/Dock8/Clasp2/Arpc2/Eps8l2/Plekha1/Slc39a6/Kank1/Unc5a/Aif1l/Tirap/Ripor2/Wwc1/Psd4/Appl2/Arhgap44/Ppp1r9b/Spata13/Epb41l5/Psd3/Plcg2/Akap5/Jcad/Itga8/Mtss2/Myo1g/Fam107a/Robo2/Dagla/Pla2g4f/Syne2/Myo1d/Shisa6/Cdkl5/Shisa8	2	33	125	14353	6.959030303030304
cLEC	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	1/33	16/14353	0.03617773097556465	0.13651980845197187	0.09700091653166423	Atp5c1	1	Atp5a1/Atp5b/Atp5c1/Atp6v1a/Atp6v1b2/Atp6v1e1/Atp5o/Atp5d/Atp6v1f/Atp6v1g1/Atp6v1c1/Atp5e/Atp6v1c2/Atp6v1d/Atp6v1h/Atp6v1b1	1	33	16	14353	27.18371212121212
